[2025-07-31 06:00:00.000] INFO  SensorHub: Init complete. Firmware v2.0.1
[2025-07-31 06:00:00.000] DEBUG ADC[id=1001]: Temperature sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1002]: Temperature sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1003]: Temperature sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1004]: Temperature sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1005]: Temperature sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1006]: Moisture sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1007]: Moisture sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1008]: Moisture sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1009]: Moisture sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1010]: Moisture sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1011]: Light sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1012]: Light sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1013]: Light sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1014]: Light sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1015]: Light sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1016]: Humidity sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1017]: Humidity sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1018]: Humidity sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1019]: Humidity sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1020]: Humidity sensor #5 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1021]: Co2 sensor #1 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1022]: Co2 sensor #2 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1023]: Co2 sensor #3 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1024]: Co2 sensor #4 initialized
[2025-07-31 06:00:00.000] DEBUG ADC[id=1025]: Co2 sensor #5 initialized
[2025-07-31 06:00:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.0C, Moisture=45.4%, Light=536lux, Humidity=48.6%, CO2=677ppm
[2025-07-31 06:06:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.1C, Moisture=47.5%, Light=504lux, Humidity=57.3%, CO2=727ppm
[2025-07-31 06:06:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.1C, Moisture=35.9%, Light=512lux, Humidity=53.3%, CO2=480ppm
[2025-07-31 06:06:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.4C, Moisture=36.0%, Light=521lux, Humidity=69.6%, CO2=535ppm
[2025-07-31 06:06:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.1C, Moisture=46.3%, Light=551lux, Humidity=68.6%, CO2=507ppm
[2025-07-31 06:06:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.3C, Moisture=40.2%, Light=680lux, Humidity=59.4%, CO2=553ppm
[2025-07-31 06:06:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.9C, Moisture=46.9%, Light=553lux, Humidity=42.3%, CO2=459ppm
[2025-07-31 06:06:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=38.2%, Light=686lux, Humidity=45.5%, CO2=683ppm
[2025-07-31 06:06:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.8C, Moisture=46.3%, Light=615lux, Humidity=64.6%, CO2=732ppm
[2025-07-31 06:07:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.5C, Moisture=41.9%, Light=579lux, Humidity=41.8%, CO2=652ppm
[2025-07-31 06:07:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.0C, Moisture=47.9%, Light=641lux, Humidity=45.3%, CO2=756ppm
[2025-07-31 06:07:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.5C, Moisture=44.3%, Light=693lux, Humidity=46.4%, CO2=690ppm
[2025-07-31 06:07:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.9C, Moisture=41.6%, Light=699lux, Humidity=58.7%, CO2=661ppm
[2025-07-31 06:07:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.2C, Moisture=42.6%, Light=641lux, Humidity=49.5%, CO2=589ppm
[2025-07-31 06:07:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.7C, Moisture=38.1%, Light=696lux, Humidity=50.9%, CO2=740ppm
[2025-07-31 06:07:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.3C, Moisture=42.0%, Light=616lux, Humidity=40.1%, CO2=484ppm
[2025-07-31 06:07:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.8C, Moisture=40.1%, Light=640lux, Humidity=66.3%, CO2=374ppm
[2025-07-31 06:07:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.4C, Moisture=46.6%, Light=604lux, Humidity=67.5%, CO2=752ppm
[2025-07-31 06:07:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.1C, Moisture=35.0%, Light=572lux, Humidity=60.4%, CO2=470ppm
[2025-07-31 06:07:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.9C, Moisture=46.4%, Light=546lux, Humidity=51.0%, CO2=420ppm
[2025-07-31 06:07:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=42.3%, Light=660lux, Humidity=48.5%, CO2=705ppm
[2025-07-31 06:07:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.2C, Moisture=45.9%, Light=529lux, Humidity=69.5%, CO2=743ppm
[2025-07-31 06:07:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.5C, Moisture=46.3%, Light=685lux, Humidity=61.7%, CO2=677ppm
[2025-07-31 06:07:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.8C, Moisture=38.4%, Light=635lux, Humidity=68.9%, CO2=751ppm
[2025-07-31 06:07:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.4C, Moisture=42.6%, Light=503lux, Humidity=50.0%, CO2=497ppm
[2025-07-31 06:07:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.3C, Moisture=36.3%, Light=541lux, Humidity=66.8%, CO2=409ppm
[2025-07-31 06:07:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=22.9C, Moisture=44.5%, Light=664lux, Humidity=68.6%, CO2=452ppm
[2025-07-31 06:07:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.2C, Moisture=35.9%, Light=591lux, Humidity=53.3%, CO2=359ppm
[2025-07-31 06:07:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.1C, Moisture=42.3%, Light=598lux, Humidity=46.8%, CO2=587ppm
[2025-07-31 06:07:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.2C, Moisture=44.2%, Light=635lux, Humidity=57.4%, CO2=681ppm
[2025-07-31 06:07:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.8C, Moisture=45.4%, Light=525lux, Humidity=47.8%, CO2=463ppm
[2025-07-31 06:07:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.7C, Moisture=41.2%, Light=646lux, Humidity=64.2%, CO2=569ppm
[2025-07-31 06:07:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.6C, Moisture=35.4%, Light=658lux, Humidity=64.1%, CO2=527ppm
[2025-07-31 06:07:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.9C, Moisture=36.5%, Light=631lux, Humidity=58.7%, CO2=556ppm
[2025-07-31 06:07:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.1C, Moisture=38.5%, Light=631lux, Humidity=51.4%, CO2=476ppm
[2025-07-31 06:07:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.1C, Moisture=40.1%, Light=524lux, Humidity=65.9%, CO2=479ppm
[2025-07-31 06:07:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.4C, Moisture=45.5%, Light=697lux, Humidity=51.1%, CO2=554ppm
[2025-07-31 06:07:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.8C, Moisture=38.3%, Light=600lux, Humidity=51.3%, CO2=496ppm
[2025-07-31 06:07:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.3C, Moisture=41.7%, Light=527lux, Humidity=64.9%, CO2=639ppm
[2025-07-31 06:07:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=38.8%, Light=523lux, Humidity=63.3%, CO2=393ppm
[2025-07-31 06:07:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.5C, Moisture=36.8%, Light=661lux, Humidity=41.7%, CO2=636ppm
[2025-07-31 06:07:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.5C, Moisture=44.8%, Light=587lux, Humidity=49.4%, CO2=724ppm
[2025-07-31 06:07:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.7C, Moisture=47.6%, Light=670lux, Humidity=66.3%, CO2=427ppm
[2025-07-31 06:07:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.5C, Moisture=44.0%, Light=618lux, Humidity=40.9%, CO2=391ppm
[2025-07-31 06:07:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.7C, Moisture=42.2%, Light=549lux, Humidity=60.9%, CO2=592ppm
[2025-07-31 06:07:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.6C, Moisture=43.9%, Light=558lux, Humidity=51.7%, CO2=601ppm
[2025-07-31 06:07:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=45.2%, Light=597lux, Humidity=45.1%, CO2=415ppm
[2025-07-31 06:07:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.5C, Moisture=46.0%, Light=652lux, Humidity=60.3%, CO2=521ppm
[2025-07-31 06:07:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.5C, Moisture=37.3%, Light=640lux, Humidity=60.2%, CO2=787ppm
[2025-07-31 06:07:35.000] WARN  MoistureMonitor[id=1010]: Moisture dropped to 37.3%
[2025-07-31 06:07:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.5C, Moisture=40.5%, Light=565lux, Humidity=69.5%, CO2=748ppm
[2025-07-31 06:07:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.9C, Moisture=35.6%, Light=678lux, Humidity=57.6%, CO2=747ppm
[2025-07-31 06:07:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.6C, Moisture=41.0%, Light=669lux, Humidity=62.8%, CO2=652ppm
[2025-07-31 06:07:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.8C, Moisture=47.4%, Light=534lux, Humidity=48.0%, CO2=587ppm
[2025-07-31 06:07:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.6C, Moisture=37.2%, Light=649lux, Humidity=43.4%, CO2=414ppm
[2025-07-31 06:07:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.3C, Moisture=40.2%, Light=630lux, Humidity=60.8%, CO2=674ppm
[2025-07-31 06:07:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.6C, Moisture=45.2%, Light=635lux, Humidity=53.9%, CO2=634ppm
[2025-07-31 06:07:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.5C, Moisture=45.6%, Light=606lux, Humidity=55.8%, CO2=764ppm
[2025-07-31 06:07:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.2C, Moisture=46.5%, Light=669lux, Humidity=55.6%, CO2=445ppm
[2025-07-31 06:07:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.5C, Moisture=41.6%, Light=582lux, Humidity=66.7%, CO2=501ppm
[2025-07-31 06:07:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.8C, Moisture=47.5%, Light=651lux, Humidity=65.9%, CO2=595ppm
[2025-07-31 06:07:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.2C, Moisture=46.1%, Light=634lux, Humidity=46.0%, CO2=725ppm
[2025-07-31 06:07:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.4C, Moisture=35.7%, Light=649lux, Humidity=40.7%, CO2=676ppm
[2025-07-31 06:07:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=40.1%, Light=554lux, Humidity=61.2%, CO2=447ppm
[2025-07-31 06:07:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.2C, Moisture=40.9%, Light=563lux, Humidity=64.2%, CO2=702ppm
[2025-07-31 06:07:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.7C, Moisture=44.8%, Light=617lux, Humidity=55.3%, CO2=437ppm
[2025-07-31 06:07:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.7C, Moisture=38.8%, Light=627lux, Humidity=40.9%, CO2=649ppm
[2025-07-31 06:07:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.4C, Moisture=37.5%, Light=568lux, Humidity=43.2%, CO2=470ppm
[2025-07-31 06:07:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.8C, Moisture=43.3%, Light=641lux, Humidity=48.3%, CO2=796ppm
[2025-07-31 06:07:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.2C, Moisture=39.4%, Light=533lux, Humidity=69.5%, CO2=784ppm
[2025-07-31 06:08:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.0C, Moisture=36.9%, Light=517lux, Humidity=65.1%, CO2=363ppm
[2025-07-31 06:08:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.4C, Moisture=46.9%, Light=598lux, Humidity=66.8%, CO2=441ppm
[2025-07-31 06:08:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.3C, Moisture=42.7%, Light=669lux, Humidity=60.6%, CO2=654ppm
[2025-07-31 06:08:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.2C, Moisture=39.7%, Light=647lux, Humidity=68.5%, CO2=479ppm
[2025-07-31 06:08:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.8C, Moisture=35.9%, Light=555lux, Humidity=57.8%, CO2=791ppm
[2025-07-31 06:08:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.7C, Moisture=37.4%, Light=672lux, Humidity=60.7%, CO2=524ppm
[2025-07-31 06:08:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.7C, Moisture=45.4%, Light=559lux, Humidity=45.9%, CO2=376ppm
[2025-07-31 06:08:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=40.6%, Light=514lux, Humidity=43.4%, CO2=704ppm
[2025-07-31 06:08:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=22.5C, Moisture=39.9%, Light=627lux, Humidity=67.1%, CO2=350ppm
[2025-07-31 06:08:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=26.3C, Moisture=35.1%, Light=628lux, Humidity=52.2%, CO2=759ppm
[2025-07-31 06:08:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.6C, Moisture=35.5%, Light=682lux, Humidity=46.9%, CO2=601ppm
[2025-07-31 06:08:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.5C, Moisture=44.7%, Light=554lux, Humidity=42.6%, CO2=666ppm
[2025-07-31 06:08:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.5C, Moisture=40.6%, Light=580lux, Humidity=54.5%, CO2=476ppm
[2025-07-31 06:08:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.2C, Moisture=42.1%, Light=569lux, Humidity=63.1%, CO2=369ppm
[2025-07-31 06:08:10.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.0C, Moisture=40.5%, Light=603lux, Humidity=41.7%, CO2=702ppm
[2025-07-31 06:08:15.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.9C, Moisture=36.5%, Light=644lux, Humidity=67.1%, CO2=735ppm
[2025-07-31 06:08:15.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.7C, Moisture=39.1%, Light=647lux, Humidity=52.3%, CO2=753ppm
[2025-07-31 06:08:15.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.3C, Moisture=46.5%, Light=517lux, Humidity=56.8%, CO2=578ppm
[2025-07-31 06:08:15.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.7C, Moisture=41.6%, Light=639lux, Humidity=47.7%, CO2=625ppm
[2025-07-31 06:08:15.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.0C, Moisture=42.4%, Light=523lux, Humidity=54.0%, CO2=717ppm
[2025-07-31 06:08:20.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.9C, Moisture=46.0%, Light=665lux, Humidity=60.8%, CO2=503ppm
[2025-07-31 06:08:20.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=23.5C, Moisture=36.0%, Light=550lux, Humidity=43.2%, CO2=730ppm
[2025-07-31 06:08:20.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.7C, Moisture=46.4%, Light=652lux, Humidity=59.1%, CO2=641ppm
[2025-07-31 06:08:20.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.8C, Moisture=36.1%, Light=641lux, Humidity=55.1%, CO2=580ppm
[2025-07-31 06:08:20.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.0C, Moisture=39.6%, Light=589lux, Humidity=60.9%, CO2=789ppm
[MALFORMED LINE NO TIMESTAMP OR FORMAT]
[2025-07-31 06:08:25.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=25.1C, Moisture=41.1%, Light=574lux, Humidity=61.3%, CO2=502ppm
[2025-07-31 06:08:25.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.8C, Moisture=39.1%, Light=579lux, Humidity=43.8%, CO2=536ppm
[2025-07-31 06:08:25.000] WARN  MoistureMonitor[id=1007]: Moisture dropped to 39.1%
[2025-07-31 06:08:25.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.2C, Moisture=35.1%, Light=658lux, Humidity=56.5%, CO2=487ppm
[2025-07-31 06:08:25.000] WARN  MoistureMonitor[id=1008]: Moisture dropped to 35.1%
[2025-07-31 06:08:25.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.7C, Moisture=39.4%, Light=609lux, Humidity=45.9%, CO2=382ppm
[2025-07-31 06:08:25.000] WARN  MoistureMonitor[id=1009]: Moisture dropped to 39.4%
[2025-07-31 06:08:25.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.4C, Moisture=40.8%, Light=683lux, Humidity=56.8%, CO2=601ppm
[2025-07-31 06:08:30.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.9C, Moisture=39.0%, Light=683lux, Humidity=43.4%, CO2=793ppm
[2025-07-31 06:08:30.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.8C, Moisture=45.5%, Light=687lux, Humidity=61.7%, CO2=688ppm
[2025-07-31 06:08:30.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.4C, Moisture=44.5%, Light=558lux, Humidity=60.8%, CO2=400ppm
[2025-07-31 06:08:30.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.0C, Moisture=48.0%, Light=588lux, Humidity=60.2%, CO2=366ppm
[2025-07-31 06:08:30.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=41.1%, Light=558lux, Humidity=52.3%, CO2=668ppm
[2025-07-31 06:08:35.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.5C, Moisture=43.3%, Light=664lux, Humidity=54.5%, CO2=584ppm
[2025-07-31 06:08:35.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=22.8C, Moisture=38.9%, Light=503lux, Humidity=68.1%, CO2=682ppm
[2025-07-31 06:08:35.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.0C, Moisture=39.6%, Light=696lux, Humidity=53.6%, CO2=363ppm
[2025-07-31 06:08:35.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.5C, Moisture=37.2%, Light=599lux, Humidity=59.1%, CO2=713ppm
[2025-07-31 06:08:35.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.6C, Moisture=45.0%, Light=531lux, Humidity=44.6%, CO2=426ppm
[2025-07-31 06:08:40.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.0C, Moisture=39.1%, Light=700lux, Humidity=63.9%, CO2=596ppm
[2025-07-31 06:08:40.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.7C, Moisture=38.8%, Light=529lux, Humidity=42.9%, CO2=659ppm
[2025-07-31 06:08:40.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.3C, Moisture=40.2%, Light=670lux, Humidity=53.4%, CO2=706ppm
[2025-07-31 06:08:40.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=24.1C, Moisture=41.6%, Light=674lux, Humidity=59.0%, CO2=511ppm
[2025-07-31 06:08:40.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=25.6C, Moisture=36.3%, Light=543lux, Humidity=49.0%, CO2=745ppm
[2025-07-31 06:08:45.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.9C, Moisture=45.2%, Light=681lux, Humidity=62.4%, CO2=744ppm
[2025-07-31 06:08:45.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=26.4C, Moisture=36.6%, Light=649lux, Humidity=52.2%, CO2=440ppm
[2025-07-31 06:08:45.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.5C, Moisture=43.6%, Light=639lux, Humidity=66.3%, CO2=478ppm
[2025-07-31 06:08:45.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.2C, Moisture=45.5%, Light=518lux, Humidity=51.2%, CO2=458ppm
[2025-07-31 06:08:45.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.8C, Moisture=36.1%, Light=700lux, Humidity=55.9%, CO2=448ppm
[2025-07-31 06:08:50.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=24.5C, Moisture=36.0%, Light=511lux, Humidity=60.4%, CO2=365ppm
[2025-07-31 06:08:50.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.6C, Moisture=43.8%, Light=555lux, Humidity=69.3%, CO2=487ppm
[2025-07-31 06:08:50.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.8C, Moisture=43.4%, Light=517lux, Humidity=47.4%, CO2=524ppm
[2025-07-31 06:08:50.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.6C, Moisture=45.0%, Light=656lux, Humidity=59.6%, CO2=642ppm
[2025-07-31 06:08:50.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.5C, Moisture=46.6%, Light=682lux, Humidity=55.1%, CO2=615ppm
[2025-07-31 06:08:55.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.7C, Moisture=46.2%, Light=608lux, Humidity=40.4%, CO2=775ppm
[2025-07-31 06:08:55.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.7C, Moisture=45.3%, Light=640lux, Humidity=41.3%, CO2=665ppm
[2025-07-31 06:08:55.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=23.1C, Moisture=39.5%, Light=551lux, Humidity=58.5%, CO2=473ppm
[2025-07-31 06:08:55.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.4C, Moisture=38.4%, Light=521lux, Humidity=70.0%, CO2=518ppm
[2025-07-31 06:08:55.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=24.8C, Moisture=44.9%, Light=661lux, Humidity=53.8%, CO2=774ppm
[2025-07-31 06:09:00.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=23.9C, Moisture=38.6%, Light=561lux, Humidity=49.7%, CO2=585ppm
[2025-07-31 06:09:00.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=25.9C, Moisture=35.0%, Light=555lux, Humidity=66.2%, CO2=491ppm
[2025-07-31 06:09:00.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=25.9C, Moisture=44.0%, Light=656lux, Humidity=64.7%, CO2=569ppm
[2025-07-31 06:09:00.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=23.1C, Moisture=36.9%, Light=665lux, Humidity=68.2%, CO2=788ppm
[2025-07-31 06:09:00.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=23.3C, Moisture=39.4%, Light=558lux, Humidity=64.5%, CO2=434ppm
[2025-07-31 06:09:05.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=22.7C, Moisture=45.9%, Light=533lux, Humidity=43.2%, CO2=684ppm
[2025-07-31 06:09:05.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.0C, Moisture=40.9%, Light=680lux, Humidity=69.0%, CO2=404ppm
[2025-07-31 06:09:05.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=26.4C, Moisture=38.1%, Light=561lux, Humidity=65.1%, CO2=452ppm
[2025-07-31 06:09:05.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=26.1C, Moisture=36.3%, Light=506lux, Humidity=69.5%, CO2=740ppm
[2025-07-31 06:09:05.000] INFO  SensorData[id=1005,1010,1015,1020,1025]: Temp=22.8C, Moisture=43.7%, Light=680lux, Humidity=61.9%, CO2=760ppm
[2025-07-31 06:09:10.000] INFO  SensorData[id=1001,1006,1011,1016,1021]: Temp=26.4C, Moisture=38.1%, Light=678lux, Humidity=68.2%, CO2=352ppm
[2025-07-31 06:09:10.000] INFO  SensorData[id=1002,1007,1012,1017,1022]: Temp=24.1C, Moisture=46.6%, Light=527lux, Humidity=53.1%, CO2=560ppm
[2025-07-31 06:09:10.000] INFO  SensorData[id=1003,1008,1013,1018,1023]: Temp=24.6C, Moisture=39.7%, Light=682lux, Humidity=54.4%, CO2=460ppm
[2025-07-31 06:09:10.000] INFO  SensorData[id=1004,1009,1014,1019,1024]: Temp=25.0C, Moisture=42.1%, Light=555lux, Humidity=44.5%, CO2=620ppm
